source,target,total_value,min_gas_price,transaction_count
0x8f30d84375b495e05aace487ececbfeb5f89f925,0x00000000006c3852cbef3e08e8df289169ede581,3.67512E+18,4258879417,256
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x656c00e1bcd96f256f224ad9112ff426ef053733,0,30000000000,256
0xf4d22c1e2a89762245e8f067f263c77293939702,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.68121E+19,4545557455,256
0x446ca44903354eef783633c7598652d67fe07c92,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4.82714E+18,5354024170,256
0x5df5ddf036b051a7a171d0684ca076e41fd0cc8f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.20375E+18,4591820412,256
0x71e006b29f713f0f7b52a323bf3672a362d0dace,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.52137E+19,2968647971,256
0xb81fa650a882ec3f465e0e4a8dcf161b39343fbf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.9E+19,5135348679,256
0xbf2499e4cda11eb33eea341ae425d85b6e93f028,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.6431E+19,7110570195,256
0xd0e9f26f32c45c4e5dff1a63361f5d2f0cb9818d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.247E+19,4184392433,256
0x05b5952da949f25368a5473d3d59b5ac73fad486,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,33300000000,256
0x25a364b77ecfa3c110b4f75213a8562a44106454,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.1051E+19,9732502804,256
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,30000000000,256
0xddd168c3207dbf5d98bff6d39deb9b73b5fbd02a,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,0,5634620351,256
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,4861937803,512
0xf339b0cfceca9f1ba1e108991aa21bc2a9441931,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.63265E+19,3548711994,512
0xa8ba65adf02fc8eb174c8ed42287d0451d4015ea,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.79171E+19,16325274800,512
0x7639eeff57391e613f4287d5b174f9cff4d0ee2f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,9.28555E+18,6829008465,512
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,6859783038,768
0xacc69f5119c490bb2c8ca4dc6d2ab55a112eb9e8,0x00000000006c3852cbef3e08e8df289169ede581,9.13962E+18,4818800986,257
0x1e92c7b70bb5f0298f7ceb32a7b9c72a4dcb69fb,0x00000000006c3852cbef3e08e8df289169ede581,2.96937E+19,4659456606,257
0x37ee385451267fad11d007d6028d78da61af4c29,0x00000000006c3852cbef3e08e8df289169ede581,8.82446E+18,4128218009,257
0x83bbed4de7691ef006d94f6c9341699ca14621cb,0x25553828f22bdd19a20e4f12f052903cb474a335,1.67773E+19,3928497632,257
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,0,6287042538,257
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x430ef9263e76dae63c84292c3409d61c598e9682,0,5131574997,257
0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,2926794660,257
0x8c3d9019aabc8f868710a080bb88feca1eb40346,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.38423E+19,5000000000,257
0x0f641363276cf03500d4a7d05a8e32a8738b53e8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.867E+18,4387437546,257
0xca930f1db39555596df9dbaf38f1b2897acf89a0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.13762E+19,5369380882,257
0xcf13c4af053450e8756658c7a966c20ed2ff40f2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.32985E+19,4409379036,257
0xe4361677422b7d7f94df54bf9989e7b1d8168bb9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.62657E+19,4000000000,257
0x9883e12cae29b6b307350e290a21e81e2f75d35a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.3797E+19,18018996751,257
0xf45b0aa0569612810fbf810c9230512c2cf312b1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.01996E+18,7694836041,257
0x3249614ad399bbfcc4ac9ef19a6d408abe5aae36,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.1E+16,6000000000,257
0x9b228b4f71b3bc7e4b478251f218060d7b70dc25,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.57934E+19,5381094652,257
0x9ead60c59d3a68ec8ed7b50fac68de4c385e4187,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.127E+19,5316398389,257
0x27f00abfd4ef49c1f9aba816015b059812926285,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,6.97087E+18,5788303997,257
0xd3e5b815843c31f621f2253c836b34f84debfe29,0xdac17f958d2ee523a2206206994597c13d831ec7,0,4077253168,257
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,0,7357301738,513
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,0,6000000000,513
0x66d737528b329bb1d26b95ccf8b25cb1f4f73680,0x1111111254fb6c44bac0bed2854e76f90643097d,6.4828E+20,3458067246,769
0x50be13b54f3eebbe415d20250598d81280e56772,0xdac17f958d2ee523a2206206994597c13d831ec7,0,4903053451,769
0x432b2ed2621daa47f9068535616b9949aa86acd2,0x00000000006c3852cbef3e08e8df289169ede581,1.42026E+19,11186853879,258
0x81269781e647eb0843dc3a8febc55a38ce69b4eb,0x00000000006c3852cbef3e08e8df289169ede581,4.50973E+19,4038269169,258
0x6eef09b526d883f98762a7005fabd2c800dfca44,0x00000000006c3852cbef3e08e8df289169ede581,2.12755E+19,4700068614,258
0xe39c2dd61a60dce0f7e0837a30a947014136a634,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.3206E+19,11887566739,258
0xe3bf44d48fb30b8bf6535919891fa89a342ef7a8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.30755E+19,4377361879,258
0x3fd29efc91bbf692d4cdf5ce423fb6b7ee669a6e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,4220288927,258
0xeba89a456d397c63f162e2ea43b510c003fdb68b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.70457E+18,8303031811,258
0xac8b0223cdc034815d41532125d2f46d3de7da20,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,9.94848E+18,11090656146,258
0x3ccd815ad0603e301cf954f41e06a2f088c80f6f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7.0842E+19,9611356127,258
0x51d066a51b8cbfb07f9833778b5577b83d93ee3f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.772E+19,5000000000,258
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac,0,5210965351,258
0x58f56615180a8eea4c462235d9e215f72484b4a3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,3411820938,258
0x7a9a6148313359197977455b9d52219619219e4e,0xdac17f958d2ee523a2206206994597c13d831ec7,200000000,4000000000,258
0x1ba96ce4c465d8cd7dcc4e4cad1592d0470cdb6b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.77558E+19,5388873491,514
0xd8524b153df3f22d94ebdf5877e49dcde35bd51f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,7.36508E+19,3703560576,514
0x11be5e7b6d31266390b8f38de7c53ece720a7b9b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4.06864E+19,4452972914,514
0x3f4dd0a26c39adbadf35e8b92a9dee23cb972044,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.0359E+20,8484320369,770
0x889e5e36fedda62180c49d82b97a6dc7c78e28a2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8.22788E+19,4239450205,770
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,4535736131,1282
0x28c6c06298d514db089934071355e5743bf21d60,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0,4855827421,2050
0x0fa72fb6c3cbeeadcc76a98612d597522addf3bc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.32145E+20,5415989629,2050
0xb07952a55bf9c45c268f37c3631823df50ac721a,0x00000000006c3852cbef3e08e8df289169ede581,8.738E+18,5000000000,259
0x948a4dbdaccb4d10b9395b4c863d34e335e3eb21,0x2b2e8cda09bba9660dca5cb6233787738ad68329,1.87E+19,3000000000,259
0x544f1289992fb5462072c1c1e788548fd623be62,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.8607E+19,8983082384,259
0x0b9b2e8c82f9a7e45dbede2971d567af8dbd0f21,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.78981E+19,4264307522,259
0x7ae95d7c9ba30337a3d5f579ef29e43abfddd9aa,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7.50268E+18,12073133532,259
0xf008d3edb655c3a9ef08e4c7b73ff61530a820c4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.089E+19,6613462010,259
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0,4367451352,259
0x7b3b02df19c654ab2c0619bc5d1bda7b21e9c63e,0xdac17f958d2ee523a2206206994597c13d831ec7,2000000000,6000000000,259
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,4851413947,515
0x498ca49c4a505b9b1a173d3178775620790ee002,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.81601E+19,16136757685,515
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,6158164140,515
0x47584f11a998c19dda33d8ca4002fbe892ac899b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.73769E+19,4962588639,260
0x16404a21b4e360442b9d6339ccfebdf6668ca6fa,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.17619E+19,7376937568,260
0xf129f20bd4f4374aa12d7c488addfd2009125aae,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.05337E+19,5441671723,260
0x75f636a27ec7ac166e91c863940c9719d71ba526,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.12095E+19,4255763608,260
0x08fff6291f3b651c95aad64c69ec8082ea7bc2fb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.442E+19,6922222222,260
0x43f0baf4d39468c654d07ee46a10b9c0285f1bfe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.987E+18,4606670559,260
0x90eb678c3586103805a676d21721cc6883a6c3ae,0xdac17f958d2ee523a2206206994597c13d831ec7,0,4266695101,260
0x55aaf77e8e98700499e2c0d9693bf21c9a734cf0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.11584E+19,4396283988,516
0x9925e3781c5b8ddbd64c883794b4d17638177a27,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.21871E+20,4539879562,516
0x9ea8a4e4db393141d9c5bcfcf82114eb56128fcb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.35386E+19,12056600432,516
0x5f13db1da20f1c134c5bc12d8d22e55aa4275882,0x1111111254fb6c44bac0bed2854e76f90643097d,1.30609E+21,3774091376,1028
0x8c0bd42871560151705f3d0a2d6714e0bd8c4a06,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.27504E+20,3071056976,1028
0x9a8e646a2c545801444899c9ad598473c7571664,0x00000000006c3852cbef3e08e8df289169ede581,9.71961E+18,4829233964,261
0xfc6ff36aa0e00a0e061bbe75828523226340d0dd,0x00000000006c3852cbef3e08e8df289169ede581,4.12042E+19,4577107642,261
0xbadffcb79efe57e954fd79621b29b0c2dc170171,0x1111111254fb6c44bac0bed2854e76f90643097d,1.37337E+20,4598875446,261
0x8ff39a712a91471a6faf8740b2929126a669dd42,0x25553828f22bdd19a20e4f12f052903cb474a335,1.99814E+19,4000000000,261
0x0979e2694b17f4706e3ef5bb55318f9c8c110ffb,0x25553828f22bdd19a20e4f12f052903cb474a335,4.9411E+19,7484989707,261
0x92abc2165bb4e23da156035a228b7293497f0690,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.32737E+19,4515654174,261
0x454d2df269d14075c342bb7102ab7ad5e056cd6c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.249E+18,4029432271,261
0x98af51346b01f0eb289571481698680024970ad4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.80585E+20,9115426638,261
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6c5ba91642f10282b576d91922ae6448c9d52f4e,0,5369766940,261
0x5128291844be3523cf78188836493417885c21aa,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.73957E+18,5822101593,261
0x53eaa0d7f5e43d47b0b0e30b283e923601eaa80b,0x9757f2d2b135150bbeb65308d4a91804107cd8d6,2.41235E+19,5422652345,261
0x0bc0f856a9406f8579ac2a99ec934243c8b9375b,0xd588b586d61c826a0e87919b3d1a239206d58bf2,100000,2669039153,261
0xb6683ad5656241b200421a0aca57c6e5c1a2b3ff,0x5564886ca2c518d1964e5fcea4f423b41db9f561,0,4038269169,517
0xf39c697cfd61bf98cf702d845304d182a9741622,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.14392E+19,3603241705,517
0x9db40fe0851614151734e40594ea0555383b26a2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.6801E+19,16305119241,517
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,4000000000,517
0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x1111111254fb6c44bac0bed2854e76f90643097d,8.17E+20,7637075772,773
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,30000000000,262
0xe64e45110c2424a2abdccad505c2d917dd5a89ae,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.46046E+19,7234934401,262
0xa61a8606273c098a47d46ae06b882d663fbf8e8f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.65327E+19,7310610035,262
0x6e866c11083cad42c937ae6c606957b989124127,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.46499E+19,4824884487,262
0x4824a3d8fa6d24bbd23054795221c8502ef04a1b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,9.5576E+18,9000000000,262
0x1f1bdb022437fca0454d0610b13fd01d806cf6ca,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.01155E+19,5791167808,262
0x95ae37a5b0ccbf7c7a4110b99b20e4260bc635a9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.41922E+19,4000000000,262
0x0535b307c583c31d764c54e6a17bdfbc4b91db50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7.27122E+19,5559081286,262
0x3f20aeeedb2a974bda0cdd3251d92b61a017e97e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.85657E+18,5822101593,262
0xb2f366ce67ff9f7b616291b6d85d073c30782ecb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.72853E+19,5825299602,262
0x8c8915c86134e0627daf7ae54fdd5dd6b607c5fa,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.03567E+20,7001033408,262
0xf40872d9cecb04768a77b21902292a679a980eff,0xa342f5d851e866e18ff98f351f2c6637f4478db5,0,6420299247,262
0xcb018790c03bdfd33a82354dee4e320f1398d66f,0x1111111254fb6c44bac0bed2854e76f90643097d,0,3788745298,1542
0x8e533dbe7b12af95a398b687d9e1d5903be8c938,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,9.087E+19,5701293556,1542
0xa7c1d0cc164a812a67bd00f6979fc8f95a56e4f7,0x00000000006c3852cbef3e08e8df289169ede581,1.3453E+19,4239965374,263
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x12bb890508c125661e03b09ec06e404bc9289040,0,6000000000,263
0xa33a5e755476259a54d0edb5ae7065308740bba3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.35075E+19,7270803401,263
0x7bf413e6f76f6b6aad19b42669db65d613bedab8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,7.29103E+19,5005003664,263
0x4e8cd216ddbf9f2125dee12cb1d02b124a98367a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.94949E+19,6438515393,263
0x68e88cbeb57a128e2ab76874aa1151894366654c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.90342E+19,6000000000,263
0x1a442e48e38c8e175b8671e2e670af2c676b7b58,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.39629E+19,9703513827,263
0x200881d1be8b68519b086c3aa05a7704a49e6853,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.2255E+19,11570300204,263
0x379d3c8ce5be390d2a69274fab1a0ebf22e97cf3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.79517E+18,5822101593,263
0x0178af82192597976951f09cd1075d9f2975806f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7.11542E+19,3271393026,775
0xb9aba12bf7c44efaf80a788d7698fb74958fdb96,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.10036E+20,5000000000,775
0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,0xdac17f958d2ee523a2206206994597c13d831ec7,0,2672974486,775
0x690b9a9e9aa1c9db991c7721a92d351db4fac990,0xffee087852cb4898e6c3532e776e68bc68b1143b,1.12978E+20,2741231052,775
0xf1a9f5aeb0f975489ac2628a22040cf42e9fe8dd,0x00000000006c3852cbef3e08e8df289169ede581,5.9493E+19,7053828296,264
0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x00000000006c3852cbef3e08e8df289169ede581,2.92813E+19,4284440891,264
0x28c6c06298d514db089934071355e5743bf21d60,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,4861921489,264
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x6468e79a80c0eab0f9a2b574c8d5bc374af59414,0,4241148462,264
0xbd9e4b76c95e07a5c46c45936370106028f5908b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.87199E+19,7654343971,264
0xf94233eb72e8769a5ea4327108b5dd14cacfbbb4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,8.64579E+19,5903670322,264
0xfa5aa9071ca3635dbb20600d23d11b087ddbf4b5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.09355E+19,4415538395,264
0xa63aad0067a048349a4470762beb69393e9e4855,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.2714E+19,5805255186,264
0x586a513bdfdc88c592034beb7421074b388dfe89,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,6.695E+18,4473397688,264
0x46340b20830761efd32832a74d7169b29feb9758,0x6b175474e89094c44da98b954eedeac495271d0f,0,4531900016,264
0xb26d9424f0f435c8b10ed478af36da8ca7d5b095,0x6fbf1b6a681307f86c2d212f0f6ad72621309ef1,9.53414E+18,3310736648,264
0x22156af0efb85cc57d5d5b91118dcbc19f7c2153,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.86961E+19,11220906913,264
0x1bed123fbf95a38c1b45364633fbf31f66aa09d3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.7718E+19,7372146552,264
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,4829803953,520
0x750652124deafb69a4a93023d940696bd71a8d80,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.33193E+19,4968489294,776
0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,24970000000,2568
0x299b77259970f64d5e19f600154e42adb03cb1e5,0x00000000006c3852cbef3e08e8df289169ede581,3.12616E+19,3705518373,265
0x38b8f8008cce8a43eb223d7971ddc0800b940886,0x00000000006c3852cbef3e08e8df289169ede581,6.56518E+18,4607632052,265
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x4123a133ae3c521fd134d7b13a2dec35b56c2463,0,4670012732,265
0x4675c7e5baafbffbca748158becba61ef3b0a263,0x503828976d22510aad0201ac7ec88293211d23da,9.07966E+19,4340064898,265
0x92616a84790e0685f8d160f4301fd507067132c9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.46715E+20,5839885091,265
0x9db8b9c4a1425f2de9e14e1c39cc921635214e65,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,8.71179E+18,5992292032,265
0xd187fce256fb038a992068db619080e4eb720240,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.71391E+19,6787071776,265
0x6b80f9126d013379ede9f497cf1e4b882241334b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.66953E+19,5467867451,265
0x7c3cfd327fd27b6ae137358367df49644608c516,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.59988E+19,4000000000,265
0x3fc1d04d342e09268d1d5acfef55f001fd4a7c37,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.02E+19,5135348679,265
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,5163619446,265
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18,0,5738899991,265
0xdab1a1854214684ace522439684a145e62505233,0xf5bcda7b2f6aa508f31c650abd3a3ecbcdad9daa,1.9875E+19,5120713567,265
0x5a1c0d1a1f34523b6f04d681c52a636cae532501,0x00000000006c3852cbef3e08e8df289169ede581,2.5044E+19,4000000000,521
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0xdac17f958d2ee523a2206206994597c13d831ec7,0,5000000000,521
0x7fba2afe3f8c1f870e58df2595349fccc2fc8cda,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,7.573E+19,10029973703,777
0x7abe0ce388281d2acf297cb089caef3819b13448,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,5806733512,6409
0x3f5d410ee253fc8110e87fee01cf02d729d4e848,0x000000000000509081d6fcd3ee63e791ad1db763,1.14629E+17,9850741172,10
0xc143063174a07e207841b2e51110c9156a694eb4,0x000000000000509081d6fcd3ee63e791ad1db763,1.05369E+17,4000000000,10
0xc56b9178dc9468cbcda87417a92d022e2e782034,0x000000000000509081d6fcd3ee63e791ad1db763,1.28813E+17,5739052122,10
0xeb5a70a06c90e4ff639e98ab60dc24d961959834,0x000000000000509081d6fcd3ee63e791ad1db763,1.13268E+16,10911405482,10
